,PC1,PC2
Orbital_velocity_std,0.719971158435689,-0.1493472670499256
Stokes_Drifts_prof_on_Satellite_Direction,-0.07053187113951363,0.008565442505296282
Mean_Wave_Period,0.3576408973353561,0.8236227862075347
Wind_Speed_Alti,0.650614293345601,-0.39326190742740885
SWH_Alti,0.6261132313747252,0.11089126335383219
