,PC1,PC2
Orbital_velocity_std,0.3539967599593598,0.3787500428740724
Stokes_Drifts_prof_on_Satellite_Direction,-0.16998235061390352,-0.07885718938602787
Mean_Wave_Period,-0.6216537700382951,0.5002467224659908
Wind_Speed_Alti,0.5379587431731359,0.2659778122809855
SWH_Alti,0.04824083973723949,0.42317988344162777
