,PC1,PC2
Orbital_velocity_std,0.45147478903827787,0.19793008163199108
Stokes_Drifts_prof_on_Satellite_Direction,-0.17086430731884833,-0.025751187674336394
Mean_Wave_Period,-0.32482629443602035,0.5880805846319391
Wind_Speed_Alti,0.5766741054064137,0.04521293853252651
SWH_Alti,0.22972278028669615,0.3098974575883569
