,PC1,PC2
Orbital_velocity_std,0.4663491422992619,0.18689679212345686
Stokes_Drifts_prof_on_Satellite_Direction,-0.17941055248149593,-0.021110789144737976
Mean_Wave_Period,-0.3073360542140452,0.5993275016783893
Wind_Speed_Model,0.5860420381786958,0.0441691573341792
SWH_Model,0.21609790216453015,0.31172588366321136
