,PC1,PC2
Orbital_velocity_std,0.8100118077688415,-0.17107866848118436
Stokes_Drifts_prof_on_Satellite_Direction,0.12521570790502146,0.16433490616787866
Mean_Wave_Period,0.41393030445985174,0.7746407173517132
Wind_Speed_Alti,0.7447554432862851,-0.4456004748707151
SWH_Alti,0.7756059844906285,0.16659817447540792
