,PC1,PC2
Orbital_velocity_std,0.9288674710993097,-0.2024110699646083
Stokes_Drifts_prof_on_Satellite_Direction,0.780870282993345,0.21588820303374118
Mean_Wave_Period,0.23736289116114548,0.8039463067879135
Wind_Speed_Alti,0.8725417154009341,-0.4408486658270739
SWH_Alti,0.9190715990459118,0.2320430835851118
