,PC1,PC2
Orbital_velocity_std,0.9540399173679783,-0.20547824498885817
Stokes_Drifts_prof_on_Satellite_Direction,0.5665198152840276,-0.014937095567389248
Mean_Wave_Period,0.5500271907308455,0.8221537812208878
Wind_Speed_Alti,0.835694864718722,-0.49968142819787675
SWH_Alti,0.9555498075542509,0.17777291780656387
